PERSONID,GTCBSA,HRHHID,HEHOUSUT,HRHTYPE,HEFAMINC,HRNUMHOU
82535,29820,263621000000000.0,1,7,5,1
82536,29820,264621000000000.0,1,7,11,1
82538,29820,267400000000000.0,1,6,12,3
82541,29820,267751000000000.0,1,1,6,3
82544,29820,268650000000000.0,1,6,12,2
82546,29820,270940000000000.0,1,7,4,1
82548,29820,273240000000000.0,1,3,3,2
82550,29820,275961000000000.0,1,4,5,2
82553,29820,279751000000000.0,1,6,8,1
82554,29820,281621000000000.0,1,4,3,2
82556,29820,281940000000000.0,1,4,12,3
82560,29820,287650000000000.0,1,1,4,2
82562,29820,291126000000000.0,1,7,6,2
82564,29820,291326000000000.0,1,6,8,1
82566,29820,291626000000000.0,1,1,15,4
82570,29820,291726000000000.0,1,7,2,1
82571,29820,292524000000000.0,1,6,1,4
82575,29820,292751000000000.0,1,3,13,5
82580,29820,294450000000000.0,1,1,11,2
82586,29820,298400000000000.0,1,1,8,2
82588,29820,302002000000000.0,1,1,8,5
82593,29820,302969000000000.0,1,4,2,2
82597,29820,304091000000000.0,1,7,7,1
82602,29820,305052000000000.0,1,1,9,2
82606,29820,308292000000000.0,1,4,9,2
82615,29820,310360000000000.0,1,7,13,1
82616,29820,310960000000000.0,1,6,15,4
82620,29820,315361000000000.0,1,7,13,1
82622,29820,316421000000000.0,1,4,14,2
82624,29820,318491000000000.0,1,6,4,1
82628,29820,322892000000000.0,1,4,7,6
82650,29820,352274000000000.0,1,6,13,1
82651,29820,360660000000000.0,1,1,9,3
82654,29820,364890000000000.0,1,1,14,3
82660,29820,370460000000000.0,1,7,9,1
82661,29820,372001000000000.0,1,1,13,2
82663,29820,372401000000000.0,1,1,11,2
82665,29820,374291000000000.0,1,1,16,3
82668,29820,374491000000000.0,1,6,11,1
82669,29820,374590000000000.0,1,1,12,2
82671,29820,376021000000000.0,1,6,5,2
82675,29820,380060000000000.0,1,1,13,2
82677,29820,390860000000000.0,1,1,11,2
82681,29820,396621000000000.0,1,1,16,2
82683,29820,398691000000000.0,1,6,15,1
82684,29820,401360000000000.0,1,1,13,4
82688,29820,401390000000000.0,1,1,10,2
82690,29820,402344000000000.0,1,1,14,2
82692,29820,404316000000000.0,1,1,13,6
82702,29820,404366000000000.0,1,4,14,2
82704,29820,404386000000000.0,1,7,14,1
82705,29820,404396000000000.0,1,1,15,4
82709,29820,410102000000000.0,1,1,10,2
82714,29820,410602000000000.0,1,1,10,5
82719,29820,410702000000000.0,1,7,4,1
82722,29820,423613000000000.0,1,4,14,3
82744,29820,452765000000000.0,1,1,8,5
82749,29820,452767000000000.0,1,6,9,1
82753,29820,492659000000000.0,1,1,13,3
82758,29820,505400000000000.0,1,1,10,2
82760,29820,510707000000000.0,1,1,10,2
82762,29820,510907000000000.0,1,1,16,4
82767,29820,511007000000000.0,1,6,13,1
82768,29820,515310000000000.0,1,7,11,1
82769,29820,521425000000000.0,1,6,15,1
82771,29820,521525000000000.0,1,4,13,3
82774,29820,521825000000000.0,1,1,15,4
82788,29820,552762000000000.0,1,6,13,1
82789,29820,562080000000000.0,1,6,11,1
82790,29820,571325000000000.0,1,2,15,3
82793,29820,592659000000000.0,1,1,15,2
82796,29820,602964000000000.0,1,1,14,3
82800,29820,606371000000000.0,1,6,12,1
82801,29820,609365000000000.0,1,1,12,7
82808,29820,610101000000000.0,1,1,16,2
82812,29820,610709000000000.0,1,6,7,1
82814,29820,611009000000000.0,1,6,7,1
82815,29820,616301000000000.0,1,6,5,1
82816,29820,619092000000000.0,1,1,13,4
82821,29820,622032000000000.0,1,6,15,3
82825,29820,641620000000000.0,1,3,11,2
82828,29820,652769000000000.0,1,4,16,4
82832,29820,662078000000000.0,1,7,9,1
82833,29820,662141000000000.0,1,7,3,1
82834,29820,662147000000000.0,1,1,8,2
82838,29820,691925000000000.0,1,1,14,3
82841,29820,696023000000000.0,1,1,15,4
82846,29820,706377000000000.0,1,1,16,4
82850,29820,707316000000000.0,1,1,16,2
82852,29820,707396000000000.0,1,4,13,4
82856,29820,709013000000000.0,1,4,7,2
82862,29820,714023000000000.0,1,7,11,1
82866,29820,719093000000000.0,1,6,13,1
82868,29820,722032000000000.0,1,1,13,2
82870,29820,722896000000000.0,1,6,4,1
82874,29820,723099000000000.0,1,6,7,2
82881,29820,723521000000000.0,1,1,14,4
82890,29820,755082000000000.0,1,1,11,2
82897,29820,777072000000000.0,1,1,15,3
82900,29820,792690000000000.0,1,4,15,2
82903,29820,802349000000000.0,1,6,9,1
82911,29820,822032000000000.0,1,4,6,3
82915,29820,823961000000000.0,1,3,8,3
82937,29820,900319000000000.0,1,1,16,3
82940,29820,900369000000000.0,1,1,14,2
82942,29820,900379000000000.0,1,1,10,2
82945,29820,901313000000000.0,1,6,5,1
82946,29820,901363000000000.0,1,6,15,1
82947,29820,901373000000000.0,1,6,13,1
82950,29820,901393000000000.0,1,1,8,3
82953,29820,902345000000000.0,1,1,12,3
82960,29820,909012000000000.0,1,6,7,1
82973,29820,910608000000000.0,1,4,12,3
82976,29820,911008000000000.0,1,1,7,2
82982,29820,911024000000000.0,1,4,4,2
82985,29820,911124000000000.0,1,7,9,1
82987,29820,914023000000000.0,1,7,3,1
82988,29820,919093000000000.0,1,1,15,2
82992,29820,923285000000000.0,1,1,11,5
83001,29820,923606000000000.0,1,1,13,2
83005,29820,931024000000000.0,1,7,7,2
83007,29820,931224000000000.0,1,7,13,4
83011,29820,931724000000000.0,1,6,8,1
83012,29820,944043000000000.0,1,6,9,1
83013,29820,962148000000000.0,1,4,12,3
83016,29820,967092000000000.0,1,1,15,2
83018,29820,967093000000000.0,1,4,5,6
83024,29820,981028000000000.0,1,1,10,2
83026,29820,981128000000000.0,1,1,14,7
83034,29820,981428000000000.0,1,7,10,1
83035,29820,981528000000000.0,1,1,9,6
83044,29820,996023000000000.0,1,1,8,2
86086,35620,10105300000000.0,1,7,5,1
86087,35620,30410800000000.0,1,1,14,4
86091,35620,30410900000000.0,1,1,9,2
86093,35620,30411000000000.0,1,7,13,1
86095,35620,30411100000000.0,1,6,1,2
86099,35620,30411300000000.0,1,4,1,2
86104,35620,30411600000000.0,1,7,1,1
86105,35620,34405600000000.0,1,7,11,1
86106,35620,43911100000000.0,1,6,16,3
86113,35620,100313000000000.0,1,6,3,1
86115,35620,110109000000000.0,1,1,16,2
86117,35620,118044000000000.0,1,1,16,3
86121,35620,130074000000000.0,1,7,11,1
86122,35620,135383000000000.0,1,6,11,1
86123,35620,141633000000000.0,1,4,7,3
86126,35620,143366000000000.0,1,7,1,1
86127,35620,147075000000000.0,1,7,11,1
86131,35620,167015000000000.0,1,1,6,6
86138,35620,175015000000000.0,1,7,5,1
86139,35620,177074000000000.0,1,6,6,1
86140,35620,177453000000000.0,1,1,11,2
86142,35620,177723000000000.0,1,7,10,1
86143,35620,189563000000000.0,1,1,15,3
86147,35620,200310000000000.0,1,7,15,1
86149,35620,210002000000000.0,1,6,10,1
86150,35620,210104000000000.0,1,1,8,4
86155,35620,221245000000000.0,1,1,10,4
86160,35620,234869000000000.0,1,6,15,2
86162,35620,302890000000000.0,1,1,13,4
86166,35620,307801000000000.0,1,4,8,5
86171,35620,307961000000000.0,1,7,4,1
86172,35620,308931000000000.0,1,7,10,1
86174,35620,310220000000000.0,1,6,5,1
86176,35620,312100000000000.0,1,6,13,2
86179,35620,312440000000000.0,1,4,14,2
86181,35620,314151000000000.0,1,3,15,3
86184,35620,319141000000000.0,1,4,4,2
86189,35620,371046000000000.0,1,3,11,3
86192,35620,391248000000000.0,1,6,1,1
86194,35620,404373000000000.0,1,7,6,1
86195,35620,421050000000000.0,1,3,13,4
86199,35620,428681000000000.0,1,6,15,3
86202,35620,441870000000000.0,1,6,16,1
86203,35620,442770000000000.0,1,6,3,1
86204,35620,450681000000000.0,1,1,5,2
86206,35620,451943000000000.0,1,1,16,2
86211,35620,464782000000000.0,1,7,11,1
86212,35620,484740000000000.0,1,4,16,3
86233,35620,641447000000000.0,1,6,16,2
86236,35620,684454000000000.0,1,4,4,2
86238,35620,706316000000000.0,1,4,1,2
86240,35620,707301000000000.0,1,3,13,3
86243,35620,801306000000000.0,1,6,14,1
86254,35620,811641000000000.0,1,7,4,2
86256,35620,864074000000000.0,1,4,4,2
86259,35620,901315000000000.0,1,1,14,3
86262,35620,902314000000000.0,1,4,5,3
86267,35620,943259000000000.0,1,6,1,1
86268,35620,943386000000000.0,1,6,8,1
86269,35620,944141000000000.0,1,7,15,2
92062,35620,320510000000.0,1,1,11,2
92064,35620,330505000000.0,1,7,11,1
92068,35620,6015000000000.0,1,7,7,1
92071,35620,6332790000000.0,1,1,9,3
92074,35620,6342790000000.0,1,4,15,3
92082,35620,10103200000000.0,1,1,14,4
92087,35620,10203100000000.0,1,1,7,5
92092,35620,10209900000000.0,1,6,5,1
92098,35620,10303900000000.0,1,7,6,1
92099,35620,10403900000000.0,1,1,3,2
92101,35620,14056000000000.0,1,1,4,2
92103,15380,21862000000000.0,1,7,8,1
92104,35620,26020500000000.0,1,4,15,10
92114,35620,26175100000000.0,1,7,6,1
92122,35620,30610500000000.0,1,1,14,3
92133,35620,30610600000000.0,1,7,10,1
92137,35620,30610700000000.0,1,1,15,5
92156,35620,30611400000000.0,1,1,11,5
92164,35620,30611600000000.0,1,4,1,2
92172,15380,30611700000000.0,1,6,12,1
92173,35620,30611800000000.0,1,1,14,4
92177,35620,30611900000000.0,1,1,10,4
92188,35620,30612000000000.0,1,4,11,2
92197,35620,30612300000000.0,1,1,13,2
92199,35620,30612400000000.0,1,7,13,1
92203,35620,30612600000000.0,1,4,14,2
92209,35620,30612700000000.0,1,7,12,1
92215,35620,30612800000000.0,1,1,12,5
92229,35620,30612900000000.0,1,7,14,2
92240,35620,30613000000000.0,1,1,13,13
92253,35620,30613100000000.0,1,1,14,3
92258,35620,30613200000000.0,1,1,16,2
92265,35620,30613300000000.0,1,1,7,4
92278,35620,30613400000000.0,1,3,13,2
92290,35620,30613500000000.0,1,3,8,3
92301,35620,30613600000000.0,1,6,12,1
92312,35620,30613700000000.0,1,7,13,1
92324,35620,30613800000000.0,1,1,15,2
92327,35620,30613900000000.0,1,6,8,1
92328,35620,30614000000000.0,1,1,9,3
92334,35620,30614100000000.0,1,6,7,1
92340,35620,30614200000000.0,1,1,1,4
92350,35620,30614300000000.0,1,6,15,2
92355,35620,30614400000000.0,1,6,7,1
92360,35620,30614700000000.0,1,1,14,5
92368,35620,30614800000000.0,1,4,11,4
92376,35620,31060000000000.0,1,6,12,1
92378,35620,41561000000000.0,1,4,11,3
92381,35620,46086700000000.0,1,1,15,5
92388,15380,46800500000000.0,1,1,16,2
92391,35620,46945900000000.0,1,6,4,1
92393,35620,51663000000000.0,1,6,1,3
92396,35620,51963000000000.0,1,3,12,3
92399,35620,56696400000000.0,1,1,7,2
92403,35620,60046300000000.0,1,3,15,2
92413,35620,63544100000000.0,1,3,16,6
92419,35620,63555100000000.0,1,1,15,5
92425,35620,63562200000000.0,1,7,15,1
92439,35620,63719200000000.0,1,1,14,3
92443,35620,63939200000000.0,1,1,15,2
92446,35620,63998200000000.0,1,1,10,2
92454,35620,66845500000000.0,1,1,11,2
92456,35620,67086500000000.0,1,1,13,4
92460,35620,71265000000000.0,1,7,15,2
92462,35620,71365000000000.0,1,7,12,2
92464,35620,71465000000000.0,1,1,6,3
92468,35620,71565000000000.0,1,7,15,2
92470,35620,71765000000000.0,1,1,9,4
92474,35620,71865000000000.0,1,1,13,2
92476,35620,72066100000000.0,1,4,12,3
92479,35620,72066200000000.0,1,7,10,1
92481,35620,81566000000000.0,1,1,15,3
92484,35620,86354200000000.0,1,3,16,7
92494,35620,96176400000000.0,1,3,8,2
92496,35620,96374800000000.0,1,6,6,1
92497,35620,101169000000000.0,1,7,8,1
92498,35620,101339000000000.0,1,6,14,1
92501,35620,101349000000000.0,1,6,8,1
92502,35620,101569000000000.0,1,3,1,5
92507,35620,101769000000000.0,1,1,9,2
92511,35620,103173000000000.0,1,6,11,2
92514,35620,104313000000000.0,1,4,2,2
92517,35620,104323000000000.0,1,4,6,3
92520,35620,104663000000000.0,1,4,5,4
92524,35620,105103000000000.0,1,7,6,1
92526,35620,106860000000000.0,1,6,11,1
92527,35620,107153000000000.0,1,7,11,1
92528,35620,107243000000000.0,1,7,5,1
92543,35620,108523000000000.0,1,1,15,2
92549,35620,108613000000000.0,1,1,16,4
92558,35620,109057000000000.0,1,6,10,1
92562,15380,109933000000000.0,1,4,4,5
92583,35620,110305000000000.0,1,7,16,1
92605,35620,110309000000000.0,1,1,16,2
92608,35620,110405000000000.0,1,6,10,1
92613,35620,111036000000000.0,1,6,9,1
92615,35620,111343000000000.0,1,1,1,4
92625,35620,112773000000000.0,1,1,11,4
92629,35620,114493000000000.0,1,6,11,1
92635,35620,116523000000000.0,1,1,9,2
92640,35620,116856000000000.0,1,1,15,3
92648,35620,117223000000000.0,1,1,7,6
92657,35620,119333000000000.0,1,1,15,3
92667,35620,121483000000000.0,1,4,13,5
92675,35620,124473000000000.0,1,7,6,1
92681,35620,125853000000000.0,1,6,4,1
92683,35620,126534000000000.0,1,1,13,5
92688,35620,126613000000000.0,1,4,15,2
92694,35620,126723000000000.0,1,4,14,3
92698,35620,128133000000000.0,1,1,13,2
92700,35620,130153000000000.0,1,4,14,3
92712,15380,135086000000000.0,1,6,3,1
92716,35620,136006000000000.0,1,1,15,3
92719,35620,136007000000000.0,1,3,14,2
92721,35620,136086000000000.0,1,1,14,5
92726,35620,136483000000000.0,1,4,6,4
92732,35620,137453000000000.0,1,6,3,1
92736,35620,141076000000000.0,1,1,7,2
92740,35620,146047000000000.0,1,6,7,1
92745,35620,147066000000000.0,1,7,5,1
92750,35620,147067000000000.0,1,1,1,3
92753,35620,147443000000000.0,1,1,11,5
92762,35620,148027000000000.0,1,6,2,1
92764,35620,150083000000000.0,1,4,9,2
92775,35620,151060000000000.0,1,6,3,1
92776,35620,151968000000000.0,1,1,14,4
92788,35620,153703000000000.0,1,1,6,3
92792,35620,154006000000000.0,1,1,16,2
92798,35620,156525000000000.0,1,7,8,1
92799,35620,157863000000000.0,1,1,16,4
92812,35620,158067000000000.0,1,1,12,4
92821,35620,159463000000000.0,1,4,5,2
92840,35620,159863000000000.0,1,7,9,2
92842,15380,159903000000000.0,1,4,7,2
92845,35620,160543000000000.0,1,6,9,2
92847,35620,161368000000000.0,1,6,14,1
92848,35620,161468000000000.0,1,1,4,2
92852,35620,162423000000000.0,1,4,10,2
92856,35620,162763000000000.0,1,1,16,3
92861,35620,163214000000000.0,1,1,12,4
92865,35620,163598000000000.0,1,7,6,1
92870,35620,165953000000000.0,1,7,3,1
92876,35620,169633000000000.0,1,7,12,1
92877,35620,172026000000000.0,1,1,9,6
92888,35620,176284000000000.0,1,1,16,2
92890,35620,176873000000000.0,1,4,5,2
92898,35620,178403000000000.0,1,1,12,3
92908,35620,180093000000000.0,1,4,4,5
92924,35620,185093000000000.0,1,1,15,2
92930,35620,186355000000000.0,1,6,15,3
92934,35620,186763000000000.0,1,7,1,1
92937,35620,186944000000000.0,1,1,16,2
92939,35620,187613000000000.0,1,7,16,1
92941,15380,190097000000000.0,1,6,11,1
92942,35620,190313000000000.0,1,6,9,1
92947,35620,195503000000000.0,1,4,9,3
92957,35620,196817000000000.0,1,1,16,2
92959,35620,197193000000000.0,1,1,16,2
92966,35620,204323000000000.0,1,3,12,3
92969,35620,204333000000000.0,1,7,8,2
92971,35620,204343000000000.0,1,4,3,6
92977,35620,206006000000000.0,1,7,6,1
92978,35620,206007000000000.0,1,6,12,1
92980,35620,207007000000000.0,1,4,14,2
92985,35620,210200000000000.0,1,7,11,1
92993,35620,210205000000000.0,1,1,16,3
92998,35620,210405000000000.0,1,7,2,1
93005,35620,212006000000000.0,1,7,11,1
93012,15380,221027000000000.0,1,3,8,2
93014,35620,226022000000000.0,1,7,6,3
93018,35620,226178000000000.0,1,1,15,3
93021,35620,228077000000000.0,1,1,12,2
93026,35620,233057000000000.0,1,6,10,1
93028,35620,237017000000000.0,1,7,4,1
93029,35620,238096000000000.0,1,4,4,3
93032,35620,238097000000000.0,1,1,15,2
93034,35620,242096000000000.0,1,1,16,4
93039,35620,246572000000000.0,1,7,4,1
93040,15380,246802000000000.0,1,4,6,2
93042,35620,247076000000000.0,1,1,12,2
93044,35620,248026000000000.0,1,7,2,1
93045,35620,256390000000000.0,1,1,8,5
93053,35620,258057000000000.0,1,1,7,5
93058,35620,258066000000000.0,1,1,6,2
93065,35620,263476000000000.0,1,4,7,2
93068,35620,263532000000000.0,1,4,7,2
93075,35620,264086000000000.0,1,1,13,2
93077,35620,264087000000000.0,1,1,11,2
93087,35620,271263000000000.0,1,3,1,2
93089,35620,271661000000000.0,1,1,14,3
93094,35620,271863000000000.0,1,6,8,1
93096,35620,271961000000000.0,1,6,10,1
93097,35620,271968000000000.0,1,4,4,2
93100,35620,274036000000000.0,1,1,14,4
93109,35620,281560000000000.0,1,1,4,4
93113,35620,281760000000000.0,1,1,16,3
93116,35620,286358000000000.0,1,7,4,1
93117,35620,286427000000000.0,1,7,11,1
93119,15380,290096000000000.0,1,1,6,3
93122,35620,291065000000000.0,1,4,5,7
93129,35620,291161000000000.0,1,4,11,3
93132,35620,291365000000000.0,1,1,14,4
93136,35620,291465000000000.0,1,1,8,4
93140,35620,291565000000000.0,1,1,4,3
93143,35620,291661000000000.0,1,7,1,1
93144,35620,291761000000000.0,1,1,15,2
93147,15380,294097000000000.0,1,4,13,4
93152,35620,300740000000000.0,1,6,15,2
93161,35620,302323000000000.0,1,6,16,1
93162,35620,302333000000000.0,1,7,11,1
93164,35620,302343000000000.0,1,7,7,1
93169,35620,302571000000000.0,1,1,14,3
93172,35620,303321000000000.0,1,1,7,5
93189,35620,305491000000000.0,1,1,10,2
93195,35620,305791000000000.0,1,6,14,1
93204,35620,307007000000000.0,1,4,9,5
93210,35620,307541000000000.0,1,7,6,1
93212,35620,307641000000000.0,1,1,15,6
93218,35620,307741000000000.0,1,1,12,2
93221,35620,308550000000000.0,1,7,11,1
93227,15380,310108000000000.0,1,4,6,4
93235,35620,310204000000000.0,1,7,7,1
93240,35620,310208000000000.0,1,6,9,1
93247,35620,310300000000000.0,1,1,11,2
93249,35620,310301000000000.0,1,6,14,1
93258,35620,310600000000000.0,1,4,13,3
93261,35620,310900000000000.0,1,6,15,1
93264,35620,311701000000000.0,1,7,8,2
93266,35620,311841000000000.0,1,6,12,1
93267,35620,311960000000000.0,1,1,5,2
93269,35620,312006000000000.0,1,1,6,3
93272,35620,312007000000000.0,1,6,13,1
93273,35620,313420000000000.0,1,7,7,1
93275,35620,313991000000000.0,1,4,3,6
93281,35620,314076000000000.0,1,7,1,1
93282,35620,314077000000000.0,1,1,15,2
93286,15380,314780000000000.0,1,4,1,10
93296,35620,316350000000000.0,1,1,10,2
93298,35620,316450000000000.0,1,3,14,3
93302,35620,316751000000000.0,1,1,6,3
93307,35620,318311000000000.0,1,6,10,1
93311,35620,320331000000000.0,1,3,13,2
93313,35620,320531000000000.0,1,1,14,4
93317,35620,320780000000000.0,1,7,14,1
93318,35620,320831000000000.0,1,7,14,1
93320,35620,321421000000000.0,1,1,8,2
93322,35620,321721000000000.0,1,7,9,2
93324,35620,322551000000000.0,1,4,13,4
93328,35620,322851000000000.0,1,7,13,2
93330,35620,322941000000000.0,1,7,5,1
93333,35620,323076000000000.0,1,3,14,3
93336,35620,323077000000000.0,1,6,6,1
93338,35620,323300000000000.0,1,1,12,5
93344,35620,323900000000000.0,1,4,4,4
93348,15380,324001000000000.0,1,7,11,1
93350,35620,325960000000000.0,1,1,16,3
93354,35620,326205000000000.0,1,7,9,1
93358,15380,327051000000000.0,1,4,14,3
93361,35620,328077000000000.0,1,4,10,4
93367,35620,330180000000000.0,1,1,12,6
93373,35620,330300000000000.0,1,1,16,3
93376,35620,330380000000000.0,1,1,12,2
93379,35620,330400000000000.0,1,3,15,3
93382,35620,330580000000000.0,1,6,7,2
93386,35620,330880000000000.0,1,7,15,2
93391,35620,331421000000000.0,1,4,14,2
93393,35620,331621000000000.0,1,7,3,1
93394,35620,332041000000000.0,1,1,16,4
93398,35620,332141000000000.0,1,1,16,4
93402,35620,332171000000000.0,1,7,6,1
93403,35620,332190000000000.0,1,7,7,1
93405,35620,332341000000000.0,1,7,1,1
93406,35620,332371000000000.0,1,7,9,1
93407,35620,332390000000000.0,1,1,6,3
93410,35620,332590000000000.0,1,3,4,4
93414,35620,332641000000000.0,1,4,9,2
93416,35620,332690000000000.0,1,6,7,1
93417,35620,332771000000000.0,1,7,16,2
93420,35620,332790000000000.0,1,1,7,2
93422,35620,332871000000000.0,1,1,7,6
93428,35620,333450000000000.0,1,4,4,3
93431,35620,333500000000000.0,1,4,9,2
93433,35620,334051000000000.0,1,6,16,1
93434,35620,334091000000000.0,1,1,4,4
93442,35620,334151000000000.0,1,6,7,1
93444,35620,334391000000000.0,1,1,11,4
93448,35620,334651000000000.0,1,7,15,1
93450,35620,334751000000000.0,1,6,15,2
93452,35620,335420000000000.0,1,6,15,4
93459,35620,336241000000000.0,1,6,14,1
93460,35620,336291000000000.0,1,7,14,2
93463,35620,336541000000000.0,1,6,1,1
93464,35620,336591000000000.0,1,6,7,1
93474,35620,338097000000000.0,1,6,3,1
93476,35620,338291000000000.0,1,4,13,2
93478,35620,338520000000000.0,1,7,13,1
93479,35620,339141000000000.0,1,7,15,1
93481,35620,339340000000000.0,1,7,6,1
93482,35620,339440000000000.0,1,1,15,2
93484,35620,339541000000000.0,1,6,13,1
93487,35620,340120000000000.0,1,3,7,3
93490,35620,341120000000000.0,1,7,13,1
93491,35620,341420000000000.0,1,6,7,2
93495,35620,342097000000000.0,1,4,5,2
93497,35620,342341000000000.0,1,7,4,1
93498,35620,342441000000000.0,1,7,6,1
93499,35620,342471000000000.0,1,1,11,5
93507,35620,344751000000000.0,1,1,6,2
93509,35620,345046000000000.0,1,1,14,4
93513,35620,345047000000000.0,1,7,2,1
93514,35620,345060000000000.0,1,6,15,2
93516,35620,345200000000000.0,1,7,2,1
93517,35620,345220000000000.0,1,4,4,5
93522,35620,345260000000000.0,1,7,2,2
93526,35620,346305000000000.0,1,1,14,4
93532,35620,346771000000000.0,1,1,15,3
93535,35620,346791000000000.0,1,6,1,1
93536,35620,346946000000000.0,1,6,15,1
93538,35620,347017000000000.0,1,1,12,4
93542,35620,347076000000000.0,1,1,7,3
93547,35620,348291000000000.0,1,1,8,5
93553,35620,349141000000000.0,1,7,3,1
93555,35620,350086000000000.0,1,7,10,1
93558,35620,356525000000000.0,1,4,3,3
93561,35620,358056000000000.0,1,6,1,1
93565,35620,360076000000000.0,1,6,15,1
93567,35620,360077000000000.0,1,4,4,3
93576,35620,363007000000000.0,1,6,5,1
93578,35620,363680000000000.0,1,1,16,3
93585,35620,364086000000000.0,1,1,9,7
93592,35620,368066000000000.0,1,1,15,4
93597,35620,371660000000000.0,1,3,12,3
93601,35620,371760000000000.0,1,4,11,2
93603,35620,371860000000000.0,1,6,12,1
93604,35620,374036000000000.0,1,4,6,4
93608,35620,374037000000000.0,1,7,15,1
93609,35620,375066000000000.0,1,6,5,1
93613,35620,375067000000000.0,1,6,15,1
93614,35620,377026000000000.0,1,4,16,3
93620,35620,377027000000000.0,1,6,6,1
93621,35620,381066000000000.0,1,4,14,2
93623,35620,381076000000000.0,1,3,9,3
93626,35620,381077000000000.0,1,1,9,4
93633,15380,396056000000000.0,1,7,3,1
93635,35620,396376000000000.0,1,7,7,1
93636,35620,396965000000000.0,1,1,16,4
93640,35620,399057000000000.0,1,1,5,2
93647,35620,401335000000000.0,1,6,6,1
