person_id,age,sex,hours_a_week,occupation,marital_status,education
139077,40-50,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
138765,40-50,female,30-40hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
139287,40-50,female,40-50hr,Healthcare practitioner and technical occupations,WIFE ISSUE,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
138838,20-30,female,40-50hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138850,50-60,female,30-40hr,Healthcare support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138750,50-60,female,Little hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138823,40-50,male,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139274,40-50,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138839,20-30,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139249,40-50,female,40-50hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139090,40-50,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139268,20-30,male,40-50hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139248,50-60,male,Much hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139047,60-70,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138722,50-60,male,40-50hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139074,40-50,female,30-40hr,Healthcare support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138719,50-60,male,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139291,60-70,male,Vary hr,Transportation and material moving occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139017,50-60,female,20-30hr,Food preparation and serving related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138805,30-40,female,30-40hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138772,50-60,female,30-40hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138809,50-60,female,30-40hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139096,Teen,female,30-40hr,Personal care and service occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139250,Teen,female,30-40hr,Management occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139072,20-30,female,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139054,Teen,female,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139055,Teen,male,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139188,30-40,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138858,Teen,male,20-30hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139252,20-30,female,40-50hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139075,20-30,male,30-40hr,"Installation, maintenance, and repair occupations",NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139251,20-30,male,Much hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139005,50-60,male,40-50hr,Production occupations,NEVER MARRIED,LESS THAN 1ST GRADE
139006,50-60,male,40-50hr,Production occupations,NEVER MARRIED,LESS THAN 1ST GRADE
138958,40-50,male,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
138912,30-40,female,10-20hr,Healthcare practitioner and technical occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
138913,50-60,male,30-40hr,Sales and related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
138911,40-50,male,10-20hr,Sales and related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
139035,40-50,female,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
139136,50-60,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139201,20-30,female,30-40hr,Construction and extraction occupations,WIFE ISSUE,5TH OR 6TH GRADE
139202,40-50,male,30-40hr,Construction and extraction occupations,WIFE ISSUE,5TH OR 6TH GRADE
139200,Teen,female,30-40hr,Construction and extraction occupations,NEVER MARRIED,11TH GRADE
139197,30-40,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,10TH GRADE
138725,50-60,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
139126,20-30,male,40-50hr,Food preparation and serving related occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
138876,40-50,female,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
138726,50-60,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
139108,Teen,male,Much hr,Transportation and material moving occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
139284,40-50,female,30-40hr,Protective service occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
139230,20-30,female,20-30hr,Computer and mathematical science occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
138877,40-50,male,Much hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
139127,20-30,female,20-30hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
139015,40-50,female,30-40hr,Transportation and material moving occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
138729,Teen,female,10-20hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
139048,30-40,female,Vary hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
138931,50-60,female,40-50hr,Healthcare support occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
138724,60-70,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139009,40-50,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139125,50-60,female,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139213,60-70,female,10-20hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139124,50-60,male,Vary hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139273,40-50,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139214,60-70,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138773,40-50,female,30-40hr,Sales and related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138995,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138997,20-30,female,Vary hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139121,20-30,female,Vary hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139175,30-40,female,30-40hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139010,40-50,male,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,11TH GRADE
138728,Teen,female,10-20hr,Personal care and service occupations,NEVER MARRIED,11TH GRADE
138993,30-40,female,Vary hr,Sales and related occupations,NEVER MARRIED,10TH GRADE
139192,40-50,male,40-50hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"DOCTORATE DEGREE (EX: PhD, EdD)"
139295,30-40,female,Vary hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
139294,30-40,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
139260,40-50,male,40-50hr,Protective service occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
139262,20-30,female,30-40hr,Transportation and material moving occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
138826,70-80,male,30-40hr,Personal care and service occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138827,60-70,male,Vary hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
139261,20-30,female,30-40hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
138890,30-40,female,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,5TH OR 6TH GRADE
139269,20-30,female,20-30hr,Food preparation and serving related occupations,MARRIED - SPOUSE PRESENT,10TH GRADE
138889,30-40,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,"1ST, 2ND, 3RD OR 4TH GRADE"
139233,40-50,male,30-40hr,Production occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
29293,30-40,female,20-30hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28560,30-40,female,30-40hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28754,60-70,male,30-40hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
138898,40-50,female,Little hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28768,70-80,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28755,60-70,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28302,30-40,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28847,40-50,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28933,30-40,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29488,30-40,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29865,30-40,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29179,40-50,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29535,30-40,female,Much hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29066,40-50,male,Much hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29067,30-40,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29689,20-30,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29589,30-40,female,Vary hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28148,30-40,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28230,20-30,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28482,60-70,male,Vary hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28742,30-40,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29106,40-50,male,Much hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
138813,30-40,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
139057,30-40,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28034,40-50,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28375,20-30,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29710,50-60,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29937,50-60,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28665,40-50,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29281,60-70,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29709,50-60,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29758,20-30,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30189,30-40,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28216,60-70,female,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29399,60-70,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29178,40-50,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29251,30-40,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29688,30-40,female,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29995,20-30,male,40-50hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28918,50-60,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
27912,60-70,male,40-50hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28656,20-30,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29286,30-40,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
139129,40-50,female,40-50hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28186,30-40,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30334,60-70,female,Vary hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28376,30-40,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
139236,60-70,female,Vary hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28516,20-30,female,40-50hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28434,30-40,male,Much hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29942,30-40,female,40-50hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30330,30-40,male,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29095,20-30,male,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30329,30-40,female,20-30hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30119,60-70,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30319,50-60,female,20-30hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
27699,30-40,female,30-40hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28848,40-50,male,30-40hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29075,30-40,female,30-40hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29096,20-30,female,Much hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29834,30-40,female,30-40hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30315,50-60,male,30-40hr,"Life, physical, and social science occupations",MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30136,30-40,male,40-50hr,Community and social service occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
30162,40-50,male,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28677,30-40,female,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29600,40-50,male,40-50hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28939,50-60,female,Much hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29403,20-30,female,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
29538,40-50,male,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
27691,30-40,male,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
27698,30-40,male,10-20hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
27903,30-40,female,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28187,30-40,male,40-50hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
28338,30-40,male,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
